67	64	5	875379211
211	127	4	879461498
98	47	4	880498898
12	300	4	879958639
40	268	4	889041430
258	288	1	885700919
228	475	3	889388521
325	485	3	891478599
320	117	4	884748641
326	22	4	879874989
320	177	5	884749360
67	1095	4	875379287
67	147	3	875379357
40	880	3	889041643
320	294	4	884748418
327	191	4	887820828
320	399	3	884749411
320	202	4	884750946
183	241	4	892323453
98	163	3	880499053
328	9	4	885045993
327	533	4	887822530
320	284	4	884748818
326	186	4	879877143
326	480	4	879875691
211	300	2	879461395
327	461	3	887746665
320	1157	4	884751336
322	197	5	887313983
67	1	3	875379445
330	11	4	876546561
328	200	4	885046420
328	905	3	888641999
330	136	5	876546378
183	96	3	891463617
27	742	3	891543129
320	68	5	884749327
322	32	5	887314417
325	402	2	891479706
331	7	4	877196633
328	568	3	885047896
330	235	5	876544690
331	486	3	877196308
211	526	4	879459952
332	770	3	888098170
327	210	3	887744065
329	100	4	891655812
86	258	5	879570366
332	566	4	888360342
139	268	4	879537876
328	742	4	885047309
326	69	2	879874964
328	271	3	885044607
300	948	4	875650018
326	153	4	879875751
327	805	4	887819462
326	50	5	879875112
328	519	5	885046420
332	975	3	887938631
331	479	2	877196504
328	521	4	885047484
98	517	5	880498990
163	288	3	891220226
333	894	3	891045496
327	300	2	887743541
320	99	4	884751440
328	591	3	885047018
328	754	4	885044607
258	323	4	885701062
327	702	2	887819021
331	133	3	877196443
326	168	3	879874859
98	655	3	880498861
326	468	3	879875572
325	504	3	891477905
327	274	2	887819462
332	693	5	888098538
211	678	3	879461394
300	243	4	875650068
334	117	3	891544735
334	282	4	891544925
320	42	4	884751712
183	562	3	891467003
334	603	5	891628849
325	430	5	891478028
39	315	4	891400094
327	192	5	887820828
326	282	2	879875964
334	635	2	891548155
328	655	4	886037429
334	222	4	891544904
326	496	5	879874825
320	456	3	884748904
67	240	5	875379566
326	54	3	879876300
228	886	1	889387173
324	748	5	880575108
325	154	3	891478480
39	352	5	891400704
132	922	5	891278996
332	228	5	888359980
336	66	3	877756126
327	230	4	887820448
331	47	5	877196235
335	328	3	891566903
334	224	2	891545020
324	1033	4	880575589
322	50	5	887314418
169	301	4	891268622
211	181	1	879461498
329	512	4	891656347
183	405	4	891464393
338	494	3	879438570
332	229	5	888360342
334	229	2	891549777
339	132	5	891032953
334	52	4	891548579
309	333	3	877370419
334	1163	4	891544764
329	297	4	891655868
332	284	5	887938245
339	1030	1	891036707
332	232	5	888098373
330	584	3	876547220
67	405	5	875379794
325	179	5	891478529
324	471	5	880575412
169	174	4	891359418
334	93	4	891545020
12	82	4	879959610
228	288	4	889387173
327	558	4	887746196
338	211	4	879438092
342	1047	2	874984854
342	792	3	875318882
334	86	4	891548295
339	582	4	891032793
211	257	5	879461498
338	613	3	879438597
325	240	1	891479592
325	656	4	891478219
332	451	5	888360179
336	108	3	877757320
339	55	3	891032765
331	69	5	877196384
325	505	4	891478557
330	121	4	876544582
340	172	4	884990620
329	326	3	891656639
338	79	4	879438715
339	47	4	891032701
342	746	4	875320227
40	754	4	889041790
317	326	3	891446438
325	514	4	891478006
336	577	1	877757396
325	506	5	891478180
341	876	4	890757886
40	258	3	889041981
343	186	4	876407485
169	429	3	891359250
329	98	4	891656300
330	51	5	876546753
343	1107	3	876406977
343	55	3	876405129
330	215	5	876547925
344	479	4	884901093
40	340	2	889041454
324	597	4	880575493
163	56	4	891220097
339	856	5	891034922
344	306	5	884814359
12	96	4	879959583
339	288	3	891036899
169	879	5	891268653
332	233	4	888360370
332	673	5	888360307
344	278	3	884900454
339	30	3	891032765
12	735	5	879960826
39	258	4	891400280
344	39	3	884901290
345	1160	3	884994606
343	44	3	876406640
98	321	3	880498519
345	722	3	884993783
344	462	2	884901156
345	708	3	884992786
346	213	3	874948173
338	168	3	879438225
339	435	4	891032189
345	651	4	884992493
12	471	5	879959670
345	202	3	884992218
322	508	4	887314073
343	135	5	876404568
12	172	4	879959088
347	22	5	881654005
339	58	3	891032379
331	1100	2	877196634
340	435	4	884990546
317	350	5	891446819
344	215	3	884900818
322	479	5	887313892
345	367	4	884993069
273	328	3	891293048
211	310	3	879461394
342	764	1	875318762
345	402	4	884993464
12	143	5	879959635
347	501	4	881654410
339	226	2	891034744
344	181	3	884901047
55	144	5	878176398
86	286	3	879569555
86	319	3	879569555
342	288	5	875318267
344	97	3	884901156
342	591	3	875318629
343	82	5	876405735
169	603	5	891359171
343	569	3	876406421
343	47	4	876405130
349	411	4	879466232
27	596	2	891542987
348	628	4	886523256
348	370	4	886523621
344	1283	2	889814587
343	371	2	876405893
12	97	5	879960826
12	204	5	879960826
346	582	3	874951783
309	326	5	877370383
300	322	4	875650018
273	345	3	891293108
343	712	4	876406391
343	375	2	876406978
322	192	5	887313984
348	405	4	886523174
344	119	5	884814457
344	619	4	885770181
347	1035	3	881654522
340	1	5	884990988
345	88	4	884992940
336	619	3	877759833
354	462	3	891218116
317	300	4	891446313
345	48	5	884902317
348	240	3	886523839
341	294	3	890757997
169	172	5	891359317
354	133	3	891217547
345	174	4	884992367
333	66	5	891045515
354	242	5	891180399
342	723	3	875319659
329	129	3	891655905
345	473	2	884991244
354	257	3	891216735
330	447	4	876546619
338	204	3	879438063
331	190	3	877196308
258	313	5	885700778
342	607	3	875318963
183	483	5	892323452
354	463	4	891217575
347	416	3	881654715
351	340	1	879481424
55	56	4	878176397
358	469	4	891271063
340	405	5	884991817
346	245	4	875266665
352	55	1	884289728
360	334	4	880353736
354	694	5	891217299
346	62	3	875263634
347	79	5	881653890
346	4	4	874948105
363	391	2	891498811
27	925	3	891543245
340	204	4	884990004
98	70	3	880499018
211	687	2	879437184
342	1007	4	874984507
169	181	5	891359276
360	116	3	880354275
342	132	5	875319129
346	187	3	874948030
348	928	5	886523683
346	322	3	886273541
363	405	4	891497015
355	300	4	879486529
351	879	5	879481461
211	263	3	879461395
322	185	5	887313850
342	25	2	875318328
362	333	5	885019261
338	310	3	879437522
331	100	4	877196308
357	284	4	878951691
354	86	5	891218312
356	313	5	891405651
363	1495	5	891497278
363	1168	2	891496587
363	673	2	891496543
346	727	1	874947794
361	273	3	879441215
365	301	5	891303586
351	873	3	879481643
352	746	4	884290361
350	174	5	882346720
330	596	5	876544690
336	13	3	877756890
341	877	3	890758113
365	15	3	891304152
258	310	5	885700778
12	132	5	879959465
228	651	4	889388521
354	191	4	891217082
330	465	5	876547250
361	222	2	879441253
361	387	3	879441008
357	222	5	878951498
357	928	4	878952041
86	872	3	879570366
39	333	4	891400214
360	238	4	880355845
258	311	4	885700946
348	819	4	886523710
55	1089	1	878176134
367	1012	4	876689825
330	575	4	876547165
354	269	4	891180399
347	227	4	881654734
329	591	2	891655812
346	1110	1	875264985
329	79	4	891656391
273	311	4	891292905
363	288	4	891493723
300	328	3	875650068
356	937	2	891406040
132	137	4	891278996
347	144	5	881654186
365	1017	4	891304213
333	739	5	891045410
368	379	4	889783562
371	97	5	877487440
347	168	5	881653798
12	157	5	879959138
346	33	5	875261753
322	179	5	887314416
55	89	5	878176398
373	588	3	877098821
363	97	2	891496513
365	109	2	891304106
335	324	1	891567098
348	288	5	886522495
331	454	3	877196702
40	271	2	889041523
55	1016	1	878176005
373	694	5	877098643
373	707	4	877100378
336	405	3	877760374
360	309	2	880354094
363	616	3	891498135
346	218	3	875263574
370	56	2	879434587
27	298	4	891543164
371	175	1	877487266
349	105	2	879466283
86	889	5	879570973
363	102	4	891498681
374	1047	3	880394179
333	748	4	891044596
340	1133	5	884991742
355	310	4	879485423
358	482	2	891270510
333	98	4	891045496
347	609	4	881654064
350	1	4	882345734
348	1	4	886523078
322	89	3	887314185
372	159	5	876869894
363	316	3	891493918
354	847	3	891216713
258	893	1	885701099
361	26	3	879440941
336	202	1	877757909
374	126	3	880393223
367	250	5	876689824
336	864	1	877757837
361	275	4	879440694
363	906	2	891493795
98	209	2	880498935
373	724	5	877103935
337	106	2	875184682
354	480	4	891217897
338	604	4	879438326
341	880	5	890757997
367	246	4	876689612
336	395	2	877757094
365	258	4	891303515
378	554	3	880333540
329	515	4	891655932
273	902	5	891293008
273	900	3	891292873
378	63	3	880333719
347	465	3	881654825
378	367	3	880055002
67	121	4	875379683
347	208	2	881654480
373	598	3	877112076
368	50	4	889783678
40	303	4	889041283
372	219	5	876869481
329	258	3	891656639
324	298	5	880575493
27	281	3	891543164
361	652	4	879440346
350	228	4	882347598
374	685	4	880393307
366	853	5	888857750
378	202	3	880046229
183	225	1	891467546
374	231	2	880939228
67	1093	5	875379419
368	637	2	889783617
378	8	4	880045722
370	265	5	879434636
336	571	1	877756999
378	1267	3	880055740
86	300	3	879570277
377	443	4	891299078
374	591	4	880393095
352	182	5	884290328
67	151	4	875379619
373	139	3	877111422
348	742	4	886523078
374	129	5	880392846
375	44	3	886622131
378	52	5	880056491
373	154	5	877098919
359	250	4	886453354
373	2	4	877100416
378	356	4	880045989
361	148	1	879441324
329	269	4	891655191
374	356	3	880937876
55	678	3	878176206
379	69	4	880524754
331	277	4	877196384
365	908	3	891303638
374	977	1	883628189
379	705	4	888646088
169	308	3	891268776
336	117	3	877760603
378	1284	2	880318158
67	743	4	875379445
351	1316	4	883356883
361	949	4	879440774
380	176	3	885481179
373	849	3	877105005
183	250	2	891464352
361	1041	2	879441179
338	56	3	879438535
365	813	5	891303901
373	25	4	877100016
357	742	4	878951691
373	81	2	877100326
374	173	3	882158521
381	582	5	892696045
333	316	5	891044659
349	370	2	879466283
374	476	2	880394138
375	583	2	886622131
380	197	3	885478886
381	50	5	892696252
67	276	4	875379515
337	631	4	875429292
358	1529	3	891269584
360	511	5	880355994
365	124	4	891304039
381	212	5	892696982
337	257	3	875184963
381	281	2	892696616
379	202	5	880525259
86	1175	5	879570973
348	147	5	886523361
361	238	4	879440475
378	65	3	880046132
378	289	5	889665232
139	303	5	879538021
337	230	5	875185319
338	511	4	879438473
374	162	2	880396511
385	1367	5	880879193
377	354	4	891296044
385	209	4	879441853
380	530	5	885478886
139	458	4	879538578
340	418	5	884990669
355	882	4	879486421
379	637	2	880962047
367	760	4	876690021
357	294	4	878951101
382	127	3	875945781
350	530	4	882346161
163	64	4	891220161
356	689	5	891406372
362	258	4	885019435
352	216	4	884290390
387	1166	3	886483939
337	1133	4	875236281
385	606	4	879441599
372	635	5	876869445
360	14	5	880354149
360	134	5	880356025
387	56	5	886479649
364	690	4	875931309
359	751	4	886453467
381	647	4	892697133
366	448	5	888857990
348	975	4	886523813
358	643	3	891270091
385	221	5	881398053
361	498	4	879441416
369	948	2	889428228
322	318	4	887314280
385	524	5	880924359
365	287	4	891304301
387	218	3	886481687
169	260	1	891269104
387	180	4	886479737
357	7	3	878951537
360	195	3	880355715
366	672	5	888858078
388	313	5	886438122
387	514	3	886480515
385	4	2	879445260
386	455	3	877654961
359	831	3	886453402
387	199	4	886483858
380	132	4	885479186
389	955	4	880087599
273	690	4	891293008
340	265	5	884990470
351	313	5	883356562
356	272	5	891405651
385	367	4	879444640
387	414	4	886482969
381	191	5	892696757
309	324	3	877370419
55	254	2	878176206
379	520	5	880524908
340	186	4	884991082
371	24	4	877487500
387	692	1	886482928
387	520	4	886480446
372	200	5	876869481
349	847	4	879466507
380	177	3	885479082
357	833	4	878952341
371	177	4	877487135
337	742	5	875184353
387	58	4	886484065
183	1217	3	891466405
383	319	2	891192377
389	176	4	880165047
367	17	5	876689991
389	109	3	879915745
385	79	3	879441853
169	133	4	891359171
380	1449	4	885478845
360	303	3	880353526
381	495	4	892696186
352	4	3	884290328
211	286	4	879437184
387	942	4	886483906
385	262	4	884153000
357	291	4	878952137
380	587	4	885479274
335	245	4	891567053
390	990	4	879693608
382	546	2	875946234
386	121	3	877655145
379	732	5	880525995
322	194	5	887313850
350	153	3	882347466
340	526	5	884991396
389	1119	3	880088659
338	408	5	879438570
385	435	3	879443102
377	748	4	891296945
382	531	4	875946830
350	340	4	882346257
393	1219	4	889729536
349	744	2	879465785
389	249	3	879915991
389	613	5	880088038
350	657	5	882346663
380	186	3	885479355
357	235	4	878951691
368	396	2	889783617
380	241	2	885479997
389	160	4	880087897
380	313	4	885477859
379	616	2	890464337
367	774	4	876690049
211	876	2	879461395
341	948	3	890758169
372	183	5	876869667
392	178	5	891038945
376	237	3	879459054
364	1048	5	875931585
357	258	4	878951101
366	447	5	888857990
393	1034	2	889731413
379	554	4	880525678
360	237	4	880354484
380	172	3	885478334
368	551	4	889783617
389	204	4	879991017
352	96	4	884290328
300	261	3	875650018
324	1094	5	880575715
337	371	4	875236191
393	471	4	887744549
370	42	3	879435462
183	88	3	891466760
360	735	5	880356059
389	28	4	880165411
333	79	3	891045496
228	313	5	889387172
393	15	3	887744266
375	356	4	886622131
163	98	4	891220196
393	1285	3	889555176
393	318	3	887745973
356	748	4	891406500
379	8	5	880525194
382	276	3	875946029
393	126	4	887743647
340	181	4	884991431
139	127	5	879538578
333	180	1	891045191
394	67	5	881059383
393	402	3	889730187
365	894	1	891303760
389	124	4	879916053
385	340	4	879438647
169	127	4	891359354
394	42	4	880887152
393	1206	3	889730494
370	116	3	879434707
317	328	4	891446438
391	527	3	877399541
352	7	3	884290549
381	378	4	892696019
393	633	2	887746091
324	754	5	880575045
258	751	5	885700946
392	333	4	891037531
183	720	4	892323453
381	771	2	892696557
392	302	5	891037385
372	672	5	876869512
367	441	3	876690049
341	1527	4	890757717
393	539	3	891364757
163	234	3	891220137
228	650	3	889388662
383	505	4	891193042
389	111	3	879916053
368	436	3	889783562
377	288	5	891295937
398	514	4	875658794
379	452	3	880524614
258	315	3	885701004
357	125	5	878951784
390	989	5	879693677
368	219	2	889783453
397	7	5	885349913
351	984	5	879481675
362	312	5	885019504
394	1210	3	881060330
382	25	2	875945880
399	813	3	882512003
390	124	4	879694232
382	171	3	875946639
398	227	2	875908666
398	181	4	875652318
333	88	5	891045551
309	938	4	877370383
382	474	5	875947199
388	56	3	886441015
371	237	5	877487052
396	841	4	884646648
364	321	2	875931478
86	881	2	879570218
381	129	4	892697628
372	148	5	876869915
369	271	5	889428642
398	504	3	875722071
401	486	4	891033184
396	291	4	884646289
398	69	5	875659191
335	260	3	891567159
372	1083	3	876869878
228	87	1	889388662
368	288	3	889783453
352	173	1	884290361
371	179	3	877487364
365	7	2	891304213
382	290	4	875946830
383	464	4	891192986
356	328	4	891406241
396	148	4	884646436
369	988	3	889428228
351	538	4	879481495
399	219	3	882345454
398	481	3	875659441
397	1019	3	885349715
379	402	3	880524943
55	685	1	878176134
399	591	3	882340599
351	1105	4	883356833
391	188	3	877399658
27	121	4	891543191
402	257	4	876266701
370	657	3	879434636
388	816	4	886441248
399	284	2	882512342
366	185	5	888857750
399	1314	3	882349198
335	269	4	891566808
384	272	5	891273509
375	684	4	886622066
399	8	3	882510165
395	151	3	883765297
228	204	3	889388662
368	96	3	889783678
399	1228	3	882345500
163	97	4	891220019
370	705	3	879434666
381	652	5	892696252
40	243	2	889041694
399	459	4	882340807
366	860	2	888858078
353	286	5	891402757
396	751	3	884645648
403	111	4	879785974
