244	51	2	880606923
115	265	2	881171488
303	785	3	879485318
122	387	5	879270459
102	768	2	883748450
160	234	5	876861185
276	796	1	874791932
10	16	4	877888877
201	979	2	884114233
276	564	3	874791805
25	181	5	885853415
59	196	5	888205088
115	20	3	881171009
201	219	4	884112673
13	526	3	882141053
57	304	5	883698581
92	1049	1	890251826
293	5	3	888906576
276	54	3	874791025
279	154	5	875296291
145	275	2	885557505
32	294	3	883709863
293	685	3	888905170
271	132	5	885848672
160	174	5	876860807
110	307	4	886987260
58	144	4	884304936
271	346	4	885844430
279	832	3	881375854
293	471	3	888904884
59	23	5	888205300
244	815	4	880605185
13	836	2	882139746
13	272	4	884538403
244	756	2	880605157
43	14	2	883955745
57	419	3	883698454
269	504	4	891449922
160	135	4	876860807
10	486	4	877886846
303	919	4	879467295
5	2	3	875636053
43	137	4	875975656
279	1336	1	875298353
279	1240	1	892174404
18	443	3	880130193
13	98	4	881515011
276	322	3	874786392
130	379	4	875801662
160	719	3	876857977
293	1267	3	888906966
130	216	4	875216545
92	1079	3	886443455
56	755	3	892910207
13	360	4	882140926
92	77	3	875654637
207	476	2	884386343
148	408	5	877399018
58	1098	4	884304936
83	234	4	887665548
110	688	1	886987605
151	10	5	879524921
269	127	4	891446165
303	69	5	879467542
276	1091	3	874793035
294	109	4	877819599
303	842	2	879484804
207	591	3	876018608
92	172	4	875653271
279	68	4	875307407
303	815	3	879485532
83	623	4	880308578
83	576	4	880308755
201	146	1	884140579
269	367	3	891450023
59	468	3	888205855
193	96	1	889124507
113	595	5	875936424
130	1014	3	876250718
279	501	3	875308843
201	695	1	884140115
13	198	3	881515193
145	237	5	875270570
23	385	4	874786462
201	767	4	884114505
244	673	3	880606667
13	215	5	882140588
270	452	4	876956264
145	15	2	875270655
23	323	2	874784266
303	134	5	879467959
276	2	4	874792436
13	56	5	881515011
294	271	5	889241426
18	26	4	880129731
92	229	3	875656201
59	951	3	888206409
271	199	4	885848448
271	709	3	885849325
207	258	4	877879172
207	1115	2	879664906
271	378	4	885849447
130	1017	3	874953895
10	175	3	877888677
43	323	3	875975110
13	344	2	888073635
269	522	5	891447773
269	845	1	891456255
