196	242	3	881250949
6	86	3	883603013
200	222	5	876042340
194	274	2	879539794
167	486	4	892738452
38	95	5	892430094
63	277	4	875747401
290	88	4	880731963
157	274	4	886890835
284	304	4	885329322
242	1137	5	879741196
81	432	2	876535131
72	679	2	880037164
87	384	4	879877127
290	143	5	880474293
20	288	1	879667584
138	26	5	879024232
167	232	1	892738341
60	427	5	883326620
243	15	3	879987440
194	165	4	879546723
254	1444	3	886475558
222	366	4	878183381
11	111	4	891903862
8	338	4	879361873
162	25	4	877635573
87	1016	4	879876194
28	209	4	881961214
135	23	4	879857765
216	144	4	880234639
128	485	3	879966895
194	385	2	879524643
72	195	5	880037702
222	750	5	883815120
41	265	3	890687042
216	658	3	880245029
87	274	4	879876734
194	1211	2	879551380
84	405	3	883452363
194	466	4	879525876
259	117	4	874724988
19	4	4	885412840
268	231	4	875744136
254	164	4	886472768
268	1035	2	875542174
222	755	4	878183481
200	673	5	884128554
38	328	4	892428688
72	48	4	880036718
15	405	2	879455957
232	483	5	888549622
259	255	4	874724710
52	280	3	882922806
161	202	5	891170769
272	178	5	879455113
194	181	3	879521396
6	14	5	883599249
54	106	3	880937882
194	1028	2	879541148
91	323	2	891438397
87	554	4	879875940
200	318	5	884128458
229	328	1	891632142
63	242	3	875747190
28	201	3	881961671
194	54	3	879525876
295	218	5	879966498
268	930	2	875742942
268	2	2	875744173
100	344	4	891374868
268	145	1	875744501
307	89	5	879283786
297	133	4	875240090
38	153	5	892430369
275	98	4	875155140
219	82	1	889452455
218	209	5	877488546
123	427	3	879873020
222	118	4	877563802
302	322	2	879436875
33	872	3	891964230
154	357	4	879138713
77	484	5	884733766
302	303	2	879436785
222	77	4	878183616
187	64	5	879465631
200	304	5	876041644
101	829	3	877136138
128	204	4	879967478
54	595	3	880937813
128	508	4	879967767
112	903	1	892440172
222	724	3	878181976
218	430	3	877488316
133	751	3	890588547
69	256	5	882126156
254	662	4	887347350
104	984	1	888442575
63	1067	3	875747514
144	89	3	888105691
200	96	5	884129409
142	169	5	888640356
275	597	3	876197678
222	151	3	878182109
87	40	3	879876917
272	1393	2	879454663
177	333	4	880130397
203	321	3	880433418
21	558	5	874951695
194	66	3	879527264
268	62	3	875310824
272	12	5	879455254
180	462	5	877544218
104	117	2	888465972
38	758	1	892434626
275	405	2	876197645
52	250	3	882922661
263	176	5	891299752
254	436	2	886474216
297	716	3	875239422
144	699	4	888106106
222	97	4	878181739
268	436	3	875310745
114	505	3	881260203
128	15	4	879968827
60	60	5	883327734
216	228	3	880245642
216	531	4	880233810
203	471	4	880434463
117	1047	2	881009697
11	558	3	891904214
295	194	4	879517412
257	137	4	882049932
111	328	4	891679939
91	480	4	891438875
187	210	4	879465242
222	278	2	877563913
96	156	4	884402860
72	1110	3	880037334
73	480	4	888625753
263	419	5	891299514
72	182	5	880036515
290	50	5	880473582
200	365	5	884129962
187	135	4	879465653
63	289	2	875746985
54	742	5	880934806
63	762	3	875747688
11	732	3	891904596
8	550	3	879362356
307	174	4	879283480
72	54	3	880036854
164	406	2	889402389
117	150	4	880125101
128	371	1	879966954
182	845	3	885613067
254	229	4	886474580
45	25	4	881014015
21	370	1	874951293
131	126	4	883681514
268	824	2	876518557
128	603	5	879966839
126	905	2	887855283
157	25	3	886890787
21	222	2	874951382
288	132	3	886374129
72	699	3	880036783
152	301	3	880147407
217	597	4	889070087
79	303	4	891271203
138	484	4	879024127
307	94	3	877122695
222	781	3	881059677
245	1028	5	888513447
295	961	5	879519556
222	812	2	881059117
69	240	3	882126156
6	98	5	883600680
243	1039	4	879988184
118	200	5	875384647
171	292	4	891034835
245	181	4	888513664
60	430	5	883326122
173	289	4	877556988
15	749	1	879455311
185	23	4	883524249
117	268	5	880124306
87	367	4	879876702
101	304	3	877135677
274	845	5	878945579
144	709	4	888105940
48	609	4	879434819
8	22	5	879362183
72	866	4	880035887
200	11	5	884129542
208	216	5	883108324
263	96	4	891298336
2	292	4	888550774
288	593	2	886892127
15	25	3	879456204
268	147	4	876514002
274	405	4	878945840
268	217	2	875744501
164	620	3	889402298
290	161	4	880474293
248	234	4	884534968
295	739	4	879518319
263	568	4	891299387
295	39	4	879518279
93	820	3	888705966
217	2	3	889069782
146	1022	5	891458193
126	294	3	887855087
77	518	4	884753202
268	21	3	875742822
156	661	4	888185947
232	52	5	888550130
77	172	3	884752562
118	774	5	875385198
77	474	5	884732407
295	190	4	879517062
272	317	4	879454977
87	82	5	879875774
194	172	3	879521474
167	659	4	892738277
54	302	4	880928519
21	440	1	874951798
216	55	5	880245145
